L,b,h,E,rho,damping_ratio,force_amplitude,excitation_frequency,observation_point,simulation_time,time_step,number_of_modes,f1,f2,f3,f4,peak_displacement,rms_displacement,frequency_ratio
2.870096585007419,0.0586187662534794,0.0080312617786295,192241681211.4936,7813.220402874206,0.0446822030522369,7.987855887960839,1.630867201992101,0.65,2.0,0.002,4,2.1929501137921115,8.771800455168446,19.736551024129003,35.08720182067378,0.0411045634797124,0.0214934233558796,0.7436864120780017
2.997824615432405,0.0306001250753006,0.0129259936352651,195026245198.86047,7687.36635299813,0.0443971503113793,9.581927974753675,2.7277272312165644,0.65,2.0,0.002,4,3.2850235671392354,13.140094268556942,29.565212104253124,52.560377074227766,0.0361442873451073,0.0195910322276372,0.830352408580133
2.520096771522275,0.0222574115410208,0.0103001010979648,206148660382.3228,7930.500225031477,0.0474436301192985,6.36244661309509,3.8725606569062414,0.65,2.0,0.002,4,3.749525168065405,14.99810067226162,33.74572651258865,59.992402689046486,0.0610179422162491,0.0331257359560026,1.032813618611958
2.070827733712368,0.020130751899638,0.0073676341952577,190144110768.30173,7765.506221598218,0.0212985326581223,5.192622797769566,3.6300718411159534,0.65,2.0,0.002,4,3.855013621688679,15.420054486754715,34.69512259519811,61.68021794701886,0.0959053116717678,0.0510369381099283,0.9416495497429163
2.7370604211541254,0.0642098852965765,0.0055204863783652,206930576585.54868,7927.097969781306,0.0171972341858229,6.568792187542222,1.8593624124216863,0.65,2.0,0.002,4,1.707233988929289,6.828935955717156,15.3651059003636,27.315743822868622,0.17386371582191,0.0825777201669138,1.0891081272273677
2.456674441398622,0.0613961118452046,0.0058114650940595,201792766360.5641,7839.506170704082,0.0363423918514182,5.875296625512404,2.075737476375035,0.65,2.0,0.002,4,2.215277397263533,8.861109589054132,19.9374965753718,35.44443835621653,0.0941441597371535,0.0464774290654599,0.9370101816319403
2.949315333739542,0.0303188837722295,0.0061505638778135,194045592777.0902,7686.219965081678,0.0496357063184553,5.629924770652446,1.365314580528967,0.65,2.0,0.002,4,1.6110063674971735,6.444025469988694,14.499057307474564,25.776101879954776,0.1944958624809936,0.1044928230251307,0.8474917344058
2.9572279115345825,0.0329345266766307,0.0067648337409484,188392554433.4293,7740.601410261315,0.0291305880262094,9.804239733530537,3.05562727687428,0.65,2.0,0.002,4,1.730458957445011,6.921835829780045,15.574130617005103,27.68734331912018,0.0646845087113051,0.0306440710474022,1.7657900892291916
2.644437665476391,0.0331161619158265,0.0073728000772783,180040863100.70456,7842.601275669252,0.0196537935202625,6.734537989893397,3.303641902775491,0.65,2.0,0.002,4,2.2906066556625917,9.162426622650363,20.61545990096332,36.64970649060146,0.0395449541838332,0.0187662712114996,1.4422563099642545
2.9677929577444964,0.0217396290086189,0.0079409418449573,218569992231.19052,7736.710079985027,0.022503853781811,6.663381031978599,1.814057134578083,0.65,2.0,0.002,4,2.172957221959886,8.691828887839543,19.55661499763897,34.76731555135817,0.1538547663382672,0.0861287455147516,0.8348333396742642
2.5064906777634315,0.0662030191863855,0.0056526408312741,204692891683.27347,7697.1358904759745,0.0334793597243106,7.2911475622132125,1.2643426094860974,0.65,2.0,0.002,4,2.1039492580985284,8.415797032394114,18.93554332288676,33.663188129576454,0.0374860907085993,0.0196561193372007,0.6009377862224509
2.485017971622843,0.0608435866794883,0.0052199266430508,213456394064.7428,7660.340206016222,0.0290070056880953,7.788950217411798,2.7051963944462365,0.65,2.0,0.002,4,2.023322641741712,8.093290566966846,18.209903775675407,32.373162267867386,0.0572536463988865,0.0269989635094727,1.337006930401152
2.533365285367389,0.0722324721556621,0.005329814339654,216483547824.70947,7944.431207394323,0.0253524705726618,6.768521571459177,1.355553807950207,0.65,2.0,0.002,4,1.965743049166832,7.862972196667327,17.691687442501486,31.451888786669308,0.0469357957463875,0.0235583922027993,0.6895885037084323
2.971418150814399,0.0270227521709884,0.0073743227813506,190333093969.3664,7921.417969990034,0.0393268231803718,7.750342214410564,3.3106181942319832,0.65,2.0,0.002,4,1.8564341224853305,7.425736489941322,16.707907102367976,29.702945959765287,0.0459055224335483,0.0209432920822026,1.7833211284652757
2.519474456733035,0.0232651316302209,0.0050022804410758,185337963340.5357,7618.147729491775,0.0167189034992577,4.102253757301883,2.826162525763609,0.65,2.0,0.002,4,1.762523306208552,7.050093224834208,15.862709755876969,28.20037289933683,0.0671145817501205,0.0316856654314208,1.6034752651544237
2.54712038446814,0.0693899938233464,0.0062428133444545,204263623927.523,7959.38102648271,0.0152176582053647,3.5388548150813897,2.0130493169407395,0.65,2.0,0.002,4,2.2103778995568875,8.84151159822755,19.89340109601199,35.3660463929102,0.0520034496743221,0.0257745586052152,0.9107263139684367
2.879408432669273,0.052623470237984,0.0050251147456683,217796919615.2689,7653.113479683607,0.0425273531224434,3.359850600858905,1.7923734033016403,0.65,2.0,0.002,4,1.4661401354903527,5.864560541961411,13.195261219413176,23.458242167845643,0.0738941604464209,0.0420636698547051,1.2225116548645456
2.974791082959154,0.0497476641448905,0.0057515925401825,204315847788.1066,7912.441830964272,0.0233472312625965,4.857268897119208,2.188135353082901,0.65,2.0,0.002,4,1.497615015055071,5.990460060220285,13.478535135495642,23.96184024088114,0.0527682529352985,0.0259514501475263,1.4610800045981363
2.964472843905281,0.036638239626982,0.0091608050667715,204412195886.74133,7630.472674569401,0.0317891961477605,9.690021993177645,1.7969930297860186,0.65,2.0,0.002,4,2.44650227695198,9.78600910780792,22.018520492567824,39.14403643123168,0.0590871401965537,0.0294644072985578,0.7345151675169644
2.9904909764983003,0.0524872235172874,0.0060072288847054,202565870038.81467,7840.316518742932,0.0296477082456952,3.4262811018898938,2.1412516124174297,0.65,2.0,0.002,4,1.5482275094490037,6.192910037796015,13.934047585041032,24.77164015118406,0.0379679395809218,0.0178726376777177,1.3830342112829894
2.306942578386292,0.0212259682951142,0.0053142617739744,192742887390.751,7901.906800925653,0.046645635585445,6.8614610944947545,3.290655566896355,0.65,2.0,0.002,4,2.2362577401125687,8.945030960450275,20.12631966101312,35.7801238418011,0.0762252694795281,0.0348854377363081,1.4715010295417512
2.811911084230962,0.0665736683313543,0.0067350063901786,209618600810.1944,7752.827378823025,0.0455578162596978,5.77067635889774,2.385552514562165,0.65,2.0,0.002,4,2.008394162955817,8.033576651823267,18.07554746660235,32.13430660729307,0.0442398377012186,0.0249805216890763,1.187791001668354
2.819056738681782,0.0385697548799857,0.0069250750662165,207029982566.4852,7835.837999813471,0.0457514613686885,7.452326438363773,1.8579713925167265,0.65,2.0,0.002,4,2.031047142892518,8.124188571570071,18.279424286032665,32.496754286280286,0.1545693838120642,0.0785429732276893,0.9147849664733506
2.1152291133593244,0.0317918419478869,0.0082362237367335,181871962292.30792,7996.068555123331,0.0100892853404079,4.214626289100941,3.7882933982978426,0.65,2.0,0.002,4,3.980954197358838,15.923816789435351,35.82858777622955,63.695267157741405,0.0554439948408632,0.0271469891471728,0.9516043668151681
1.9538685741581647,0.0219103808102351,0.0052789905062098,205578755406.9933,7710.161005785179,0.018819291324278,8.089950006611602,1.2960445967653782,0.65,2.0,0.002,4,3.237776242077294,12.951104968309176,29.139986178695644,51.804419873236704,0.0394525131123639,0.0215904310072659,0.4002885004597666
2.4216457499354407,0.025115953205596,0.0060759224165376,191030770062.149,7640.64102330642,0.0348337321136002,7.189583683495066,3.172912508411003,0.65,2.0,0.002,4,2.3491297961159767,9.396519184463909,21.142168165043792,37.58607673785563,0.0773704805548795,0.0371699555525604,1.3506756900606594
2.858540849508118,0.0344364453987587,0.0062207038084327,183027721148.58524,7629.197449680867,0.0207734383748289,1.349524841812961,1.5708562049336423,0.65,2.0,0.002,4,1.6908262458265697,6.763304983306279,15.217436212439129,27.053219933225115,0.0619571414804118,0.0291815557324501,0.929046499491567
2.820040482441981,0.0385180169699497,0.0064242432991356,180100724654.08694,7844.605066085141,0.0329436072339038,9.949760397172303,1.2628199815632712,0.65,2.0,0.002,4,1.7551439312069774,7.02057572482791,15.796295380862798,28.08230289931164,0.1478228531807079,0.0783184880661093,0.7194965376399958
2.3465019326345704,0.0582846067557737,0.0068655949993824,212561734987.722,7854.061625970867,0.039716284055904,8.773291862564799,3.460220237881055,0.65,2.0,0.002,4,2.941446767606556,11.765787070426224,26.473020908459,47.06314828170489,0.0376069740704402,0.0194736327331286,1.1763667716130803
2.913770473835525,0.026552082824122,0.0050605679810162,193197744565.52237,7686.620037912005,0.0299124450173512,2.874924424643744,1.9494209528928212,0.65,2.0,0.002,4,1.3550370193236496,5.420148077294599,12.195333173912848,21.680592309178397,0.0863990689536571,0.0410992394309355,1.438647745480674
2.8487859104875146,0.0334024185863169,0.0081432408465526,211185952097.29092,7836.795274587708,0.0231934944325443,8.64043572517089,2.9490111440140336,0.65,2.0,0.002,4,2.361947121233878,9.447788484935511,21.257524091104905,37.791153939742046,0.071876673598904,0.0339770405243349,1.2485508746163099
1.981253278278296,0.0348414655685469,0.0066363290862559,198061361505.43765,7659.138928350801,0.0088696945684173,9.605808287545784,4.11952871873834,0.65,2.0,0.002,4,3.8984061012328426,15.59362440493137,35.08565491109559,62.37449761972548,0.1439513420263694,0.0729837192902488,1.05672128858909
2.110049807419043,0.0336346118424236,0.0053289020612907,212028356180.1676,7955.720513935271,0.0400041181047705,7.1084568723684844,2.940397893233752,0.65,2.0,0.002,4,2.8018107225705884,11.207242890282354,25.216296503135297,44.82897156112941,0.149270762686858,0.076341430989876,1.0494634307545276
2.167806205964544,0.0614976323263384,0.0053934225027886,196946821367.5627,7689.874602864019,0.0214002091465861,7.517393946313604,2.2494380817306894,0.65,2.0,0.002,4,2.6337081356845298,10.53483254273812,23.703373221160767,42.13933017095248,0.0691112512490869,0.0386459547182739,0.8540954296539908
2.238440872911049,0.0425492937024671,0.0059020292101353,189747868444.57635,7824.058917541186,0.032309472107458,8.016642611418618,1.6883136713440152,0.65,2.0,0.002,4,2.6303391615590743,10.521356646236296,23.673052454031662,42.08542658494519,0.0422543240794413,0.0222801210061113,0.641861588048328
2.082757498451409,0.0223004345875617,0.0062224553835924,203090317408.9481,7934.11753484615,0.0473684642570901,9.449917498207393,4.085617968411291,0.65,2.0,0.002,4,3.290856357322137,13.16342542928855,29.617707215899237,52.6537017171542,0.0698939888696224,0.0338597797836786,1.241506016912836
2.9628184218529814,0.0289757656472742,0.0064200147600573,181211115488.6218,7909.652843024523,0.0462468625533301,8.414353708971712,3.0022005629080124,0.65,2.0,0.002,4,1.5873361739943492,6.349344695977397,14.286025565949142,25.397378783909588,0.0602107127618127,0.0294224266627251,1.8913451429468273
2.3202872459712767,0.0771121514645335,0.0055105816614989,180916737611.2804,7629.908675123119,0.0050749004434275,9.290293305460088,2.380481923127819,0.65,2.0,0.002,4,2.2600752267855126,9.04030090714205,20.34067704106961,36.1612036285682,0.1887651170116445,0.0855815234142901,1.0532755259273205
2.665758185520857,0.0780190280131387,0.0060228560716899,193367860232.28583,7756.45975260496,0.0216061418424359,6.710984339977403,2.2738330732535794,0.65,2.0,0.002,4,1.9188923441770207,7.675569376708085,17.27003109759319,30.70227750683234,0.0641427245157604,0.0363574218060066,1.184971673973084
2.7827483341434096,0.0333530722185994,0.0109899768322453,201646388700.45383,7926.718701127464,0.0420457843214039,8.607785067183466,3.682215155596519,0.65,2.0,0.002,4,3.2458367199479743,12.983346879791895,29.212530479531768,51.93338751916759,0.0390902375689595,0.0217857207604612,1.1344425099903175
2.9234228597943908,0.0660622332210119,0.0100071480572181,214012066954.49863,7819.396895452678,0.028487049766382,6.94953203655383,2.7029263334254456,0.65,2.0,0.002,4,2.7777221632631544,11.110888653052616,24.999499469368388,44.44355461221047,0.0529483130286262,0.0248984431238586,0.9730729621461343
2.7105735716759463,0.0209316299385277,0.006714828747742,217020672958.22745,7695.708398484696,0.037885523618534,8.14421238483013,3.373708363325619,0.65,2.0,0.002,4,2.2007365036084017,8.802946014433607,19.806628532475614,35.21178405773443,0.0727254122373275,0.0324434627858249,1.5329905955547032
2.5555853136284954,0.0252078553070587,0.0099229738799126,203797036117.8513,7849.494372662116,0.0349819283604145,9.945585013219356,3.238420943987408,0.65,2.0,0.002,4,3.5104955384844767,14.041982153937909,31.59445984636029,56.16792861575163,0.090584604651934,0.0522965950241978,0.9224968123404803
2.0300258228548023,0.0241085770233366,0.0054697689780693,214419553396.61533,7689.713390335259,0.0286564557507694,7.790210698660789,2.084156571284536,0.65,2.0,0.002,4,3.178134187154344,12.712536748617376,28.603207684389098,50.85014699446951,0.0563825542148672,0.02854838595282,0.655779916313307
2.9969800580835293,0.0531535482553584,0.0061781136373201,191713415896.35736,7673.909894782259,0.046611525523682,8.081482878503895,1.8464750020229723,0.65,2.0,0.002,4,1.5589613379807818,6.235845351923127,14.030652041827036,24.94338140769251,0.1426297380298091,0.0803414847521172,1.1844264235664674
2.7566615662135696,0.0209890146638413,0.0066784835501157,219649429717.31616,7671.243011345038,0.0381437813738056,4.860342964767217,2.427613495050456,0.65,2.0,0.002,4,2.1324182057935803,8.529672823174321,19.191763852142223,34.118691292697285,0.1399415584847196,0.0807647465710334,1.138432174540087
2.8881120236403035,0.0641766102559332,0.006081807994703,198309336822.30927,7758.297952145874,0.0153945165827904,9.94992382715631,0.7428815179898633,0.65,2.0,0.002,4,1.6715610541927617,6.686244216771046,15.044049487734853,26.744976867084183,0.0559816948692389,0.0323142113642809,0.44442380140797144
2.6598980865236523,0.0564908426018802,0.0052343947712226,192684865436.8855,7760.363481562253,0.0177973379160966,5.853163377222412,0.5215256134731973,0.65,2.0,0.002,4,1.671662128954981,6.686648515819923,15.044959160594829,26.74659406327969,0.0372470970650922,0.0206377607501213,0.31198027665986705
2.58286683983357,0.0494708064605122,0.0068663107527046,198614361049.28995,7958.4267253061425,0.0312838426298386,7.564607746057889,1.7029525412202708,0.65,2.0,0.002,4,2.3315266727388764,9.326106690955504,20.98374005464989,37.30442676382202,0.0476368781565681,0.024095695136561,0.7304023415780996
1.6847850595223846,0.0273477680291927,0.0060430779952623,214683667678.5342,7899.285515937925,0.0332408160772459,5.017927462454067,5.149560634351778,0.65,2.0,0.002,4,5.032734798598193,20.130939194392774,45.29461318738374,80.5237567775711,0.0527325291980679,0.0280424458243544,1.0232131913221665
2.923394493637336,0.0301792471652855,0.0053011044893693,213226522518.50616,7823.458447882926,0.0388027510861816,3.3835439961775737,0.7126628704131223,0.65,2.0,0.002,4,1.4683919377778063,5.873567751111226,13.21552744000026,23.494271004444904,0.0588652940362618,0.036014128692362,0.48533559200252213
2.426925802183405,0.0252940649736786,0.0100667749363188,187584546695.611,7865.306019141198,0.0319163344506059,9.826295845473048,3.806992949927081,0.65,2.0,0.002,4,3.784838319209413,15.139353276837651,34.06354487288471,60.55741310735061,0.119217311887113,0.0587105477569905,1.0058535210355555
2.747865236983769,0.0258079767120417,0.0109431531218794,200039265353.75308,7832.848775964613,0.0193597435541345,7.1595314806954455,2.704841386739562,0.65,2.0,0.002,4,3.3210745520838207,13.284298208335285,29.889670968754388,53.13719283334113,0.0393984820751657,0.0195150345548927,0.8144476567207439
2.508249990782525,0.0400599858162927,0.005221421728885,211218792163.93588,7912.599162448677,0.0053617313983871,8.649612326977142,3.473824220653522,0.65,2.0,0.002,4,1.944388671280007,7.777554685120028,17.499498041520063,31.11021874048011,0.0487338172881072,0.0248670199817475,1.7865894159765265
2.6669372076001023,0.0436833675547497,0.0113069686885054,218478333010.9125,7698.953476560945,0.0223460608466823,7.72448847690183,4.085704909398999,0.65,2.0,0.002,4,3.8400616937627934,15.360246775051174,34.56055524386514,61.44098710020469,0.0392019713250838,0.0216960443651363,1.063968559681005
2.7638945675349498,0.0768420981182346,0.0058805741780547,205102933682.38705,7913.0716457232675,0.032691354201399,8.813176729377622,0.7792088013335811,0.65,2.0,0.002,4,1.7771309449366817,7.108523779746727,15.994178504430137,28.434095118986907,0.0360242692880304,0.0203045007841629,0.43846448319054165
