L,b,h,E,rho,damping_ratio,force_amplitude,excitation_frequency,observation_point,simulation_time,time_step,number_of_modes,f1,f2,f3,f4,peak_displacement,rms_displacement,sample_id,source_split,original_excitation_frequency,frequency_ratio_target,distance_from_resonance,resonance_test_region,first_natural_frequency,modal_stiffness,modal_mass,frequency_ratio,resonance_proximity
2.1551326629849847,0.0702903109381174,0.0097055227529784,203622461156.2948,7702.578078925751,0.0108326051545203,8.537338111204594,2.3863779837516597,0.65,2.0,0.002,4.0,4.871861735597077,19.487446942388306,43.84675562037369,77.94978776955323,0.0033436340827121547,0.0019515131897898117,736,train,9.579038359656336,0.4898287581347368,0.5101712418652632,seen_off_resonance,4.871861735597077,5305.718017837604,5.662321432567892,0.48982875813473686,0.5101712418652631
1.1857274103466993,0.0647484507010854,0.0062982248323915,183657908595.3843,7702.034384811289,0.0465153680793747,7.524195972907341,6.17871627895413,0.65,2.0,0.002,4.0,9.919271683785398,39.67708673514159,89.2734451540686,158.70834694056637,0.0016196862326582934,0.0008181000973243974,737,train,3.352461802199457,0.6229001962970939,0.3770998037029061,seen_off_resonance,9.919271683785398,7233.14490790014,1.8621208290854694,0.6229001962970939,0.3770998037029061
2.503882764050232,0.0397749995137595,0.0122812248613338,214516358989.06076,7974.5532948423825,0.049889750470468,7.370849475657618,3.463446550682274,0.65,2.0,0.002,4.0,4.607018772928808,18.428075091715233,41.463168956359276,73.71230036686093,0.008114656590045883,0.004257955002702503,738,train,6.981980229924549,0.7517760880493365,0.2482239119506635,seen_off_resonance,4.607018772928808,4086.4098883316105,4.876881755990719,0.7517760880493365,0.2482239119506635
2.8310350158577053,0.0610274438292113,0.0096846363566962,215430383686.422,7839.452147272376,0.0379921316911306,3.915877841930021,2.2497540775402074,0.65,2.0,0.002,4.0,2.8723192643252187,11.489277057300875,25.85087337892697,45.9571082292035,0.010944031838602812,0.00565252483473846,739,train,2.6091888848645186,0.783253486296807,0.21674651370319298,seen_off_resonance,2.8723192643252187,2136.1641164287976,6.5585745091692,0.783253486296807,0.21674651370319298
2.360714305676547,0.0476712276557507,0.0151582329793902,192847693484.4852,7821.107414967581,0.0292855959702188,5.482930474142619,1.2391206557610397,0.65,2.0,0.002,4.0,6.124407327043814,24.497629308175256,55.119665943394324,97.99051723270102,0.0007918482283619186,0.0005521341629719124,740,train,5.76660513711493,0.20232499074472077,0.7976750092552792,seen_off_resonance,6.124407327043814,9878.123970472478,6.670933337031885,0.20232499074472077,0.7976750092552792
2.822788093634939,0.0657845338468006,0.0166765641296906,214474661867.75067,7910.665860312766,0.0305857963583011,7.171335265654024,1.7636219680887248,0.65,2.0,0.002,4.0,4.941522231761142,19.766088927044567,44.47370008585028,79.06435570817827,0.0014530667895940278,0.0007958418450112642,741,train,4.6881138411630605,0.35689851939817663,0.6431014806018234,seen_off_resonance,4.941522231761142,11807.907580742174,12.248748047060456,0.35689851939817663,0.6431014806018234
2.6484303042856907,0.0362640991604313,0.0122678738029797,192325998061.5676,7962.65686365599,0.0222268546192826,4.020926014581221,7.046585814214391,0.65,2.0,0.002,4.0,3.897727323908139,15.590909295632557,35.07954591517325,62.363637182530226,0.0024263197979372186,0.0010131437594186972,742,train,7.177437502659818,1.8078703892372292,0.8078703892372292,seen_off_resonance,3.897727323908139,2813.4900995750895,4.690970991718987,1.8078703892372292,0.8078703892372292
1.1544448448373357,0.0615740243069562,0.0175217814788605,186353659629.17465,7629.659443186418,0.0448935302386419,1.408872436209602,5.943469229706536,0.65,2.0,0.002,4.0,29.46303777694489,117.85215110777956,265.167339992504,471.40860443111825,5.947847475880085e-06,4.187259705662003e-06,743,train,7.753344785139896,0.2017262875166714,0.7982737124833286,seen_off_resonance,29.46303777694489,162831.68867813225,4.751427915399208,0.2017262875166714,0.7982737124833286
2.935054333716547,0.0237224044974483,0.0108553433715255,191188605107.98257,7959.101572505882,0.0440462733561359,9.021059636029516,3.672704991369308,0.65,2.0,0.002,4.0,2.8005253458627823,11.20210138345113,25.20472811276504,44.80840553380452,0.04068099395825219,0.01957178410958021,744,train,0.7751499254675197,1.3114342981380251,0.31143429813802515,seen_off_resonance,2.8005253458627823,931.3034696120073,3.0078243378188168,1.3114342981380251,0.31143429813802515
2.4122615094606306,0.0595458203014624,0.0130324114105151,216430985587.26392,7641.255541092109,0.0117360151015158,3.8961518242721898,6.946852447522985,0.65,2.0,0.002,4.0,5.404837209009756,21.619348836039023,48.64353488108781,86.4773953441561,0.002109301051999034,0.0009373948640592111,745,train,7.461851735336469,1.2853028091100913,0.2853028091100913,seen_off_resonance,5.404837209009756,8248.21839087324,7.152126366981154,1.2853028091100913,0.2853028091100913
2.5626702762418243,0.049092040510552,0.0090178786713647,183496122987.1612,7942.302434851839,0.0237815873049355,4.475033199208715,1.9942471095242404,0.65,2.0,0.002,4.0,2.9928738707362776,11.97149548294511,26.935864836626504,47.88598193178044,0.010856164630521144,0.005684751258378852,746,train,4.712874971867408,0.666331825414893,0.333668174585107,seen_off_resonance,2.9928738707362776,1593.1666050183078,4.505309473188063,0.666331825414893,0.333668174585107
1.3437835907540483,0.0431511657406478,0.0196003110886105,203309238267.2392,7771.752607968218,0.0304671602850669,6.723857898729075,30.305944620464114,0.65,2.0,0.002,4.0,25.174022970512013,100.69609188204805,226.56620673460813,402.7843675281922,0.000179418419025015,7.451998988258933e-05,747,train,24.7439558508598,1.2038578282050294,0.2038578282050294,seen_off_resonance,25.174022970512013,110494.02336359414,4.416454927952673,1.2038578282050294,0.2038578282050294
1.5556903699425149,0.0708641204571929,0.0141665862286578,202617108801.67413,7839.309742841529,0.0477764159013173,2.8303253435759186,22.843172486210584,0.65,2.0,0.002,4.0,13.494204315770435,53.97681726308174,121.44783884193392,215.90726905232697,7.145814628261961e-05,2.3257192360512774e-05,748,train,5.694281590566238,1.692813592537218,0.6928135925372181,seen_off_resonance,13.494204315770435,44006.507451998885,6.121566936565597,1.692813592537218,0.6928135925372181
1.101023675879815,0.0499816828157512,0.0194230919383588,191385551209.07687,7961.72131893096,0.0117991696895247,0.165364292416842,63.32281974678243,0.65,2.0,0.002,4.0,35.62094129447982,142.48376517791928,320.58847165031835,569.9350607116771,5.915247309631035e-07,1.808924041980679e-07,749,train,41.13999627237911,1.777685188700939,0.7776851887009391,seen_off_resonance,35.62094129447982,213144.13869674547,4.255032429332925,1.777685188700939,0.7776851887009391
1.8507935799638235,0.0620772608578786,0.0188123195707192,203990201948.64145,7690.913456603336,0.0057908277639129,6.229219870848523,7.239790658179768,0.65,2.0,0.002,4.0,12.825411986038871,51.301647944155484,115.42870787434985,205.20659177662193,0.0002692011331238053,0.00013419336132914408,750,train,22.524965806194,0.5644879607813501,0.4355120392186499,seen_off_resonance,12.825411986038871,53973.82447417835,8.311526736783007,0.5644879607813501,0.4355120392186499
1.1873151660390662,0.0355381580300085,0.0091473835962431,197375190059.59988,7968.58724562024,0.0231643713762928,3.3474080155008066,9.540150561997631,0.65,2.0,0.002,4.0,14.643663135756693,58.57465254302677,131.79296822181024,234.2986101721071,0.0004495949565894666,0.00021694111231404729,751,train,4.798528479643306,0.6514866173548218,0.34851338264517817,seen_off_resonance,14.643663135756693,13018.722013424662,1.5378329338893022,0.6514866173548218,0.34851338264517817
2.312454130097019,0.0749010610758774,0.0073694652291863,192444111645.9587,7868.56818042555,0.0424947693032073,6.555483781308926,1.6672301522373114,0.65,2.0,0.002,4.0,3.0904621707720197,12.361848683088079,27.81415953694818,49.447394732352315,0.008411061024804265,0.004750140520918662,752,train,3.9048499803542014,0.5394759942396659,0.46052400576033414,seen_off_resonance,3.0904621707720197,1893.51778324996,5.021839029249273,0.5394759942396659,0.46052400576033414
1.8402789462557547,0.0676348947961517,0.0097968920034427,217175295552.206,7973.879932919743,0.0075638293490079,6.202390068703664,8.706476583746056,0.65,2.0,0.002,4.0,6.845743520798383,27.38297408319353,61.61169168718545,109.53189633277412,0.002522026898076213,0.0011548549198228061,753,train,3.1629374228487053,1.2718087607714912,0.2718087607714912,seen_off_resonance,6.845743520798383,8994.633626170636,4.8616366052906965,1.2718087607714912,0.2718087607714912
2.81293050250821,0.061523296171232,0.0137989756969282,189493265724.11185,7914.205327199705,0.0442754666076126,5.065312528893753,6.023066702796464,0.65,2.0,0.002,4.0,3.8694686500389928,15.477874600155971,34.82521785035094,61.911498400623884,0.0022395754912155293,0.0008857882519505035,754,train,2.8108961134691697,1.556561700722338,0.556561700722338,seen_off_resonance,3.8694686500389928,5585.797234750809,9.44980322401168,1.556561700722338,0.556561700722338
2.247062399132731,0.0327529889856677,0.0083318835271707,187573834369.80945,7675.992638149833,0.0274680976950091,3.1670043682565208,1.9217272419628404,0.65,2.0,0.002,4.0,3.6988015626731006,14.795206250692402,33.2892140640579,59.18082500276961,0.00562334827741888,0.003248755397322165,755,train,5.9192918182211525,0.5195540256487888,0.48044597435121117,seen_off_resonance,3.6988015626731006,1271.1465335647467,2.3534979040720607,0.5195540256487888,0.48044597435121117
1.075980355155285,0.0529288706784983,0.0117528498661439,204994328429.70624,7892.439869396165,0.0196244773495372,6.4005301416301,15.554721677905412,0.65,2.0,0.002,4.0,23.46005575291194,93.84022301164777,211.14050177620746,375.36089204659106,0.00018189233200465154,8.720203235904618e-05,756,train,26.833416238352896,0.6630300388768133,0.33696996112318667,seen_off_resonance,23.46005575291194,57390.40122237574,2.641322582552692,0.6630300388768133,0.33696996112318667
1.2185423320655109,0.0573710579513704,0.0177419272796624,193236831192.57867,7678.057267654394,0.0169259587612528,2.80204389482301,51.71321426914418,0.65,2.0,0.002,4.0,27.181166231686287,108.72466492674515,244.6304960851766,434.8986597069806,1.3421379573425775e-05,4.317322492222212e-06,757,train,27.315934173941656,1.9025384646248107,0.9025384646248107,seen_off_resonance,27.181166231686287,138883.7824284424,4.761629782384297,1.9025384646248107,0.9025384646248107
1.168230669113764,0.0346200472433428,0.0176538257714381,205503548019.1384,7859.65962005371,0.0351591464908109,7.652739888491338,8.038011407209984,0.65,2.0,0.002,4.0,29.99291497173004,119.97165988692016,269.9362347455704,479.88663954768066,6.497857268646517e-05,3.869177894612851e-05,758,train,9.135699946879877,0.2679970057857413,0.7320029942142587,seen_off_resonance,29.99291497173004,99647.38995792455,2.8058783523890254,0.2679970057857413,0.7320029942142587
1.453011163862351,0.0690867751115343,0.0090147310258977,210988103720.4491,7732.479762722484,0.0134929649454333,7.300354740311567,12.5924455011877,0.65,2.0,0.002,4.0,10.113784912044602,40.45513964817841,91.02406420840143,161.82055859271364,0.001568291031668595,0.0006548094893281618,759,train,10.552531551904732,1.2450774473353925,0.2450774473353925,seen_off_resonance,10.113784912044602,14128.387727988906,3.498689820604222,1.2450774473353925,0.2450774473353925
1.1183232929953602,0.0411078956985071,0.0119315798779802,186674844780.337,7675.731322569053,0.0153595111450701,7.8270820618051,34.053181255908754,0.65,2.0,0.002,4.0,21.334156807199395,85.33662722879758,192.00741126479457,341.3465089151903,0.0002088025469139105,6.858027024308145e-05,760,train,33.88542769767244,1.596181258235489,0.5961812582354891,seen_off_resonance,21.334156807199395,37826.05423772123,2.10513687407645,1.596181258235489,0.5961812582354891
2.320351628639401,0.0318437846380169,0.0062794486330986,189280998152.28,7984.782874314017,0.048305534078782,3.8809969507915865,1.05735720159654,0.65,2.0,0.002,4.0,2.5749281356341456,10.299712542536582,23.174353220707314,41.19885017014633,0.016274297128250424,0.008991496390964639,761,train,2.024987277069479,0.41063561618046374,0.5893643838195363,seen_off_resonance,2.5749281356341456,484.8674958272247,1.8523929057252746,0.41063561618046374,0.5893643838195363
1.480947108190476,0.0451886336633471,0.0081683149165694,185143540365.0081,7751.999357805556,0.0309119722281657,3.663333487101572,2.19806103362703,0.65,2.0,0.002,4.0,8.253345938812792,33.01338375525117,74.28011344931512,132.05353502100468,0.0006912972400679328,0.0004162075971405794,762,train,10.725092569010489,0.2663236280076746,0.7336763719923254,seen_off_resonance,8.253345938812792,5697.768475562717,2.1187756026080278,0.2663236280076746,0.7336763719923254
1.2364212194448172,0.0349883166871654,0.0161188961802054,194663969056.46228,7802.943288660717,0.0137952750563389,2.021646106760762,9.396717644208628,0.65,2.0,0.002,4.0,23.880598899779827,95.5223955991193,214.92539009801845,382.0895823964772,3.671903923891366e-05,1.9551507928781215e-05,763,train,32.73581790611387,0.39348752029394307,0.6065124797060569,seen_off_resonance,23.880598899779827,61249.62254279072,2.7205283219899394,0.393487520293943,0.606512479706057
2.5288755950756605,0.0372934727899095,0.0187079612364761,212765415071.49435,7649.6105770976865,0.0203754897847462,3.3432987696580416,13.19637001051898,0.65,2.0,0.002,4.0,6.9957074373923,27.9828297495692,62.96136693653071,111.9313189982768,0.00036720259007273987,0.00014254520973722186,764,train,10.59209014149683,1.886352470942956,0.886352470942956,seen_off_resonance,6.9957074373923,13038.243850746738,6.748326472301846,1.886352470942956,0.886352470942956
2.6552760834974323,0.0520772500986024,0.0118535432403798,198402440997.75684,7911.9794376654545,0.0198488798635241,9.355026289892272,0.8130075485107469,0.65,2.0,0.002,4.0,3.817587548104348,15.270350192417393,34.358287932939135,61.08140076966957,0.004327879753247527,0.002756728304898842,765,train,6.581090017476703,0.21296369454957279,0.7870363054504272,seen_off_resonance,3.817587548104348,3730.7729344560494,6.484269695240019,0.21296369454957279,0.7870363054504272
2.3642638949458377,0.0444589792515272,0.0131563202779145,213280062843.86624,7954.136131978638,0.0096136649019913,8.693167500685938,2.562367350493867,0.65,2.0,0.002,4.0,5.526503017747544,22.106012070990175,49.7385271597279,88.4240482839607,0.0030998508224292626,0.0016684393794131288,766,train,7.246514723735194,0.46365076473589256,0.5363492352641075,seen_off_resonance,5.526503017747544,6631.525721343566,5.4998760088091005,0.4636507647358926,0.5363492352641074
1.081482513409225,0.0522133839665765,0.0139362064313583,215665271258.098,7800.439226298593,0.0120819840205158,1.8825633221111544,6.926177413668572,0.65,2.0,0.002,4.0,28.409618418140074,113.6384736725603,255.68656576326066,454.5538946902412,1.4561496300395037e-05,8.924167275463701e-06,767,train,13.85711392756681,0.2437969180623024,0.7562030819376976,seen_off_resonance,28.409618418140074,97796.99559005324,3.0692691572961603,0.2437969180623024,0.7562030819376976
1.2026817745760277,0.059088697579049,0.0090800474669263,212866820390.032,7689.283046017757,0.0218039224591145,6.799751654331072,5.31508281696391,0.65,2.0,0.002,4.0,14.977074016344352,59.90829606537741,134.79366614709917,239.63318426150963,0.00031783105455491405,0.0001712663732258383,768,train,17.979783955681558,0.35488125458708464,0.6451187454129154,seen_off_resonance,14.977074016344352,21969.127381712337,2.480842070607073,0.35488125458708464,0.6451187454129154
2.011840026849729,0.0498994294473254,0.0133819037558625,187440174813.3097,7658.865553074378,0.0354809583101798,4.018091418067125,10.8892324039923,0.65,2.0,0.002,4.0,7.416677322167219,29.666709288668876,66.75009589950497,118.6668371546755,0.0007337990540241295,0.00028805449108260697,769,train,5.353594511490481,1.4682090012796147,0.46820900127961473,seen_off_resonance,7.416677322167219,11171.715885794643,5.144478737272913,1.4682090012796147,0.46820900127961473
1.1021472346205268,0.0517299216105581,0.018783260953716,210640193159.0522,7757.248270437242,0.0492676651346553,1.921600754502792,19.667887349681113,0.65,2.0,0.002,4.0,36.537412817988304,146.14965127195322,328.83671536189473,584.5986050878129,9.934513105803594e-06,5.464410975622073e-06,770,train,72.91888833313017,0.5382944722347202,0.46170552776527984,seen_off_resonance,36.537412817988304,218909.92099943061,4.153652148627895,0.5382944722347202,0.46170552776527984
2.695006371619076,0.0758149629087523,0.0138489071078783,187036449406.42065,7823.292833633778,0.0349618555246257,2.7976417090486683,5.905515850491693,0.65,2.0,0.002,4.0,4.227596163160331,16.910384652641323,38.04836546844298,67.64153861056529,0.0011820740718073571,0.0004956872345141484,771,train,8.249742431283067,1.3968968706029474,0.3968968706029474,seen_off_resonance,4.227596163160331,7809.739415605448,11.068526682065084,1.3968968706029474,0.3968968706029474
1.9374340194046829,0.0444077456245977,0.006851906735759,207778574044.8321,7847.915792538634,0.037262743267138,6.5972042241750986,6.074532948562373,0.65,2.0,0.002,4.0,4.259023809795397,17.036095239181588,38.33121428815858,68.14438095672635,0.00868845980184824,0.003643854561560212,772,train,7.561943154594083,1.4262735358725767,0.42627353587257666,seen_off_resonance,4.259023809795397,1656.5376166344654,2.3132439213323073,1.4262735358725767,0.42627353587257666
1.1118817479489,0.0418630643538225,0.015303473832781,193668171811.63104,7626.52512704839,0.0193028015180366,2.525310504002607,50.60914938875222,0.65,2.0,0.002,4.0,28.285759907520976,113.1430396300839,254.57183916768878,452.5721585203356,2.137978658101155e-05,6.626402645860299e-06,773,train,5.933097663032085,1.7892094663256906,0.7892094663256906,seen_off_resonance,28.285759907520976,85796.93820421572,2.716291355510137,1.7892094663256906,0.7892094663256906
1.8192237512401657,0.0728942120770735,0.0109972877501184,184333451840.5449,7993.867237105002,0.0274853962048672,3.4894775647900262,1.4951208747068132,0.65,2.0,0.002,4.0,7.235461221679787,28.94184488671915,65.11915099511809,115.7673795468766,0.0003237949404192487,0.00022177863581881365,774,train,13.085457673584347,0.2066379500766235,0.7933620499233764,seen_off_resonance,7.235461221679787,12047.137436711258,5.828968221768822,0.2066379500766235,0.7933620499233764
2.896295369029668,0.0254935900622341,0.0098924396300534,189386890618.46375,7757.300053760267,0.0384049694684275,4.795001556111327,4.742012123966904,0.65,2.0,0.002,4.0,2.6422056968877863,10.568822787551145,23.77985127199008,42.27529115020458,0.011136738707951614,0.004667070698218134,775,train,3.242818925360029,1.7947172430793135,0.7947172430793135,seen_off_resonance,2.6422056968877863,780.8198351280435,2.8330735613734013,1.7947172430793135,0.7947172430793135
2.3561881217596565,0.0707604536784745,0.0056038060990988,197985307536.90723,7956.995075874931,0.038732837851529,9.91889639332652,3.3488478273243794,0.65,2.0,0.002,4.0,2.283149582945498,9.132598331781992,20.548346246509485,36.53039332712797,0.030737422799099298,0.014237437530149444,776,train,2.640564916764631,1.4667667209977635,0.4667667209977635,seen_off_resonance,2.283149582945498,764.94680011808,3.717087326196266,1.4667667209977635,0.4667667209977635
1.6009596857340591,0.0733734234269367,0.0198714397881221,192270691829.4196,7649.095221850469,0.0480728456984905,1.7935450807929916,7.5410459559591825,0.65,2.0,0.002,4.0,17.625819080960436,70.50327632384175,158.63237172864396,282.013105295367,2.328115586055921e-05,1.286728109430623e-05,777,train,28.00099055906404,0.4278408805469407,0.5721591194530593,seen_off_resonance,17.625819080960436,109493.1470015785,8.927473823897225,0.4278408805469407,0.5721591194530593
1.1002194918237194,0.0530840230814688,0.0075035224222949,184506343086.60587,7704.143341941731,0.036923027216516,6.749375338743936,23.138448778531092,0.65,2.0,0.002,4.0,13.75559062357745,55.0223624943098,123.80031561219705,220.0894499772392,0.0004401153782324757,0.00014252572326848867,778,train,22.19252467457003,1.6821123433893976,0.6821123433893976,seen_off_resonance,13.75559062357745,12610.169646961844,1.6881176385877732,1.6821123433893976,0.6821123433893976
2.4300404693925017,0.0694687813242018,0.0198045425467587,206138853196.4229,7700.906241184175,0.0095625518994429,5.93850449110706,14.144591985206606,0.65,2.0,0.002,4.0,7.868212247086983,31.47284898834793,70.81391022378284,125.89139595339172,0.0003096074373410296,0.00012933651950701493,779,train,12.48970671779469,1.79768815850682,0.7976881585068201,seen_off_resonance,7.868212247086983,31462.39013419976,12.873002158489056,1.79768815850682,0.7976881585068201
1.9744069657482788,0.0361168772920088,0.0162913764812237,213468910200.2385,7848.00074773399,0.0233120478411446,5.59449979518538,5.49480094494044,0.65,2.0,0.002,4.0,9.88328874102083,39.53315496408332,88.94959866918748,158.1326198563333,0.0007337620405499632,0.00037384034759809875,780,train,12.190610341607345,0.5559688772558202,0.4440311227441798,seen_off_resonance,9.88328874102083,17579.090097006112,4.5586231148829075,0.5559688772558202,0.4440311227441798
1.3794450770493931,0.0243566617967795,0.0116315448870461,193245898543.52383,7824.213620983431,0.0252980912287935,1.9829196873074133,25.983996757045013,0.65,2.0,0.002,4.0,13.775032137241359,55.100128548965436,123.97528923517224,220.40051419586175,0.00013342581081889646,4.4416839545159266e-05,781,train,12.454344963206871,1.8863111532637533,0.8863111532637533,seen_off_resonance,13.775032137241359,11452.894554168657,1.528869032482197,1.8863111532637533,0.8863111532637533
1.929803412103066,0.0618037414846961,0.0057005730987527,215896007285.19888,7744.478962958579,0.0124369624509009,2.332098510701562,4.530548346872407,0.65,2.0,0.002,4.0,3.6647793891952793,14.659117556781117,32.98301450275751,58.63647022712447,0.007019016829997806,0.0034826436467422597,782,train,2.9685837106463824,1.2362404024181208,0.23624040241812083,seen_off_resonance,3.6647793891952793,1395.9310718759923,2.63274359556239,1.2362404024181208,0.23624040241812083
2.9906002770036686,0.0756288877553986,0.0155083021387059,197901832477.45544,7634.028484276088,0.0419403061300278,1.975481735214688,5.784033361563507,0.65,2.0,0.002,4.0,4.003361321062664,16.013445284250658,36.03025188956398,64.05378113700263,0.0007338675220853417,0.00031088891561379,783,train,2.766785812139699,1.4447942360666501,0.44479423606665014,seen_off_resonance,4.003361321062664,8471.170658080215,13.388567625806374,1.4447942360666501,0.44479423606665014
1.2437864609820295,0.061895950051273,0.0083853536385527,194126795206.5852,7601.218701188343,0.026558994619853,1.3706928896888448,24.575265677322175,0.65,2.0,0.002,4.0,12.421101630771581,49.684406523086324,111.78991467694422,198.7376260923453,5.452949854366121e-05,1.90478110010517e-05,784,train,21.704202408781725,1.978509347064701,0.978509347064701,seen_off_resonance,12.421101630771581,14943.85486884729,2.4534808578298803,1.978509347064701,0.978509347064701
2.8309710965468198,0.0357677641071132,0.005098538416477,204619246811.4549,7797.031568564952,0.0400529372150134,1.0651896001262289,1.0435420431541838,0.65,2.0,0.002,4.0,1.4777898312556235,5.911159325022494,13.300108481300612,23.644637300089975,0.02830903336546408,0.01567971704434307,785,train,1.879458893771756,0.7061505100948791,0.29384948990512094,seen_off_resonance,1.4777898312556235,173.52310300120675,2.012668367172047,0.7061505100948791,0.29384948990512094
1.7310065964427146,0.0295843080573625,0.0098087609367485,218571305948.1643,7848.724553781255,0.0174880003745306,4.564061144904827,13.617533988906052,0.65,2.0,0.002,4.0,7.833268042214683,31.33307216885873,70.49941237993215,125.33228867543492,0.0011987662826115765,0.0004466040756798351,786,train,13.347289243374536,1.738423084148158,0.738423084148158,seen_off_resonance,7.833268042214683,4775.172812902961,1.97125760215669,1.738423084148158,0.738423084148158
2.886288614783031,0.0714093401226166,0.010008703306712,183741206052.31717,7712.055355052563,0.0429275919114455,6.592563625568839,1.717181016910342,0.65,2.0,0.002,4.0,2.659167958823021,10.636671835292084,23.93251162940719,42.54668734116834,0.011857888543460657,0.006298556121981577,787,train,5.158917839579535,0.6457587649598435,0.3542412350401565,seen_off_resonance,2.659167958823021,2220.567652818956,7.954497213636777,0.6457587649598435,0.3542412350401565
1.881074393394087,0.0551989926100822,0.0182219539294512,208635599380.8033,7692.498506847949,0.043672513285619,6.676008550777211,20.90369660214785,0.65,2.0,0.002,4.0,12.161096981023462,48.64438792409385,109.44987282921116,194.5775516963754,0.00020517325951703341,6.692252470126975e-05,788,train,22.027181532646107,1.7188989311380873,0.7188989311380873,seen_off_resonance,12.161096981023462,42488.82616514631,7.277286828251083,1.7188989311380873,0.7188989311380873
2.7489705229039174,0.0519637459029407,0.0142368449462387,180318427250.48608,7704.300401727186,0.0166641340930616,7.632832754930009,5.955641661118502,0.65,2.0,0.002,4.0,4.132913297833873,16.531653191335494,37.19621968050486,66.12661276534197,0.0047017347463517165,0.002112428103082635,789,train,3.694799908411731,1.4410274864076995,0.4410274864076995,seen_off_resonance,4.132913297833873,5282.747180611334,7.834070961577681,1.4410274864076995,0.4410274864076995
2.614732463238544,0.0718561258829752,0.0121749825105334,200938815307.30444,7796.629311851676,0.0288385788256302,1.11596115115603,2.0615859376472834,0.65,2.0,0.002,4.0,4.099411902687594,16.397647610750376,36.89470712418834,65.5905904430015,0.0004661736376527438,0.0002718340111111793,790,train,4.0196340559911485,0.5028979733155621,0.4971020266844379,seen_off_resonance,4.099411902687594,5916.149586742657,8.917359884441396,0.5028979733155621,0.4971020266844379
2.533696385815912,0.0349700118219964,0.0163923289545279,202695902995.8556,7746.685006516484,0.0087571570107225,8.292344147089555,4.617612533055614,0.65,2.0,0.002,4.0,5.922775995792296,23.691103983169185,53.30498396213066,94.76441593267674,0.006580136255528742,0.00322135823684286,791,train,11.2021919737822,0.7796365313049309,0.22036346869506906,seen_off_resonance,5.922775995792296,7790.893455002312,5.625704460278015,0.7796365313049309,0.22036346869506906
1.5314002451159685,0.0649736740771432,0.012790598448026,187155800756.92447,7760.891618963856,0.0281458776165349,9.960170011275594,7.829596650476258,0.65,2.0,0.002,4.0,12.14474865340628,48.57899461362512,109.30273788065652,194.31597845450048,0.0007618398883584894,0.00037052170023475116,792,train,12.929934707890505,0.6446898881089864,0.3553101118910136,seen_off_resonance,12.14474865340628,28756.460153103373,4.9385405662650825,0.6446898881089864,0.3553101118910136
1.895162175421316,0.0253476300933861,0.0084689616446311,206304641748.53964,7762.313753219921,0.0358254227367339,6.70067834291261,1.7052110605922648,0.65,2.0,0.002,4.0,5.5122075723497534,22.048830289399014,49.60986815114778,88.19532115759606,0.005274814522941806,0.0030285191303793747,793,train,7.108888202512577,0.30935175031250944,0.6906482496874906,seen_off_resonance,5.5122075723497534,1894.0261349229008,1.5789744548671485,0.30935175031250944,0.6906482496874906
2.4885675211637723,0.0636000774989209,0.0089750200421099,194201868508.98755,7982.904200533128,0.0096948632747891,1.9131559588120437,0.7836318927923266,0.65,2.0,0.002,4.0,3.241246545344161,12.964986181376643,29.171218908097444,51.85994472550657,0.0014374602013540682,0.0008656674511473723,794,train,3.157197965771742,0.24176867813957648,0.7582313218604235,seen_off_resonance,3.241246545344161,2351.5666534898114,5.669874192376415,0.24176867813957648,0.7582313218604235
1.726683219917405,0.0679368271434775,0.005017790313033,207454929443.74805,7686.322424486427,0.0362411147425799,4.435219944533753,2.716151750879685,0.65,2.0,0.002,4.0,3.9647791973672524,15.85911678946901,35.683012776305276,63.43646715787604,0.008297460544312595,0.004351296715572838,795,train,0.9377947944312308,0.6850701175700533,0.3149298824299467,seen_off_resonance,3.9647791973672524,1403.8373364043878,2.2621377122230997,0.6850701175700533,0.3149298824299467
1.3766530294827684,0.0431896765236619,0.0151189188316828,200383551441.69443,7887.492853096398,0.0377087920417068,0.4074419101029574,4.132511457530965,0.65,2.0,0.002,4.0,18.233185280911407,72.93274112364563,164.09866752820267,291.7309644945825,7.937471389708958e-06,5.102888850246491e-06,796,train,33.24059815824137,0.22664780694448122,0.7733521930555187,seen_off_resonance,18.233185280911407,46528.49356431704,3.5451463201757303,0.22664780694448122,0.7733521930555187
1.229220543692141,0.0588172168012619,0.0108631317537165,210706474963.6971,7811.351461795186,0.0108265691833221,0.2063310350899656,7.3091241453071545,0.65,2.0,0.002,4.0,16.931698735740582,67.72679494296233,152.38528862166524,270.9071797718493,6.805318621997061e-06,3.658054241937818e-06,797,train,9.861150501072991,0.4316828606144851,0.5683171393855149,seen_off_resonance,16.931698735740582,34717.329534087134,3.067506629634951,0.4316828606144851,0.5683171393855149
1.2485503829044686,0.047540546865674,0.0144379689195897,213084732439.4297,7784.535043352743,0.0486824122213335,5.998984175806661,35.491518213559075,0.65,2.0,0.002,4.0,21.972680459993907,87.89072183997563,197.75412413994516,351.5628873599025,9.39082371739482e-05,3.062248013301945e-05,798,train,28.299451521442087,1.6152566491912164,0.6152566491912164,seen_off_resonance,21.972680459993907,63577.70501396789,3.335638902978052,1.6152566491912166,0.6152566491912166
